name,useful_num,funny_num,games_owned,recommended,hours_played,review_date,text
Left 4 Dead 2,2,1,19,1,19.4,2014/12/6,"張貼於：2014 年 12 月 6 日
請輸入至少 3 個字以完成留言"
Left 4 Dead 2,1,0,31,1,61.5,2014/10/25,"張貼於：2014 年 10 月 25 日
很經典的遊戲
跟朋友一起玩很有趣，耐玩程度也很高"
Left 4 Dead 2,1,0,163,1,624.0,2014/9/29,"張貼於：2014 年 9 月 29 日
刺激又耐玩的殭屍遊戲!!!無論是,團裡還是單人都好玩!!!"
Left 4 Dead 2,1,0,45,1,24.6,2014/8/19,"張貼於：2014 年 8 月 19 日
good to play"
Left 4 Dead 2,1,0,40,1,426.9,2014/8/10,"張貼於：2014 年 8 月 10 日
我覺得還不錯"
Left 4 Dead 2,1,0,4,1,147.1,2014/7/17,"張貼於：2014 年 7 月 17 日
fun fun fun"
Left 4 Dead 2,1,0,15,1,46.7,2014/7/17,"張貼於：2014 年 7 月 17 日
很好玩喔~
但是跟朋友一起玩時那又多添加了許多樂趣"
Left 4 Dead 2,1,0,20,1,115.6,2014/7/14,"張貼於：2014 年 7 月 14 日
很刺激的遊戲,很棒."
Left 4 Dead 2,1,0,123,1,166.6,2014/7/14,"張貼於：2014 年 7 月 14 日
適合喜歡 血腥路線 跟滅屍路線的朋友們 玩的遊戲 雖然這遊戲很久了 但是 年代不是問題 很推薦這款遊戲喔~"
Left 4 Dead 2,1,0,10,1,66.8,2014/7/8,"張貼於：2014 年 7 月 8 日
good"
Left 4 Dead 2,1,0,46,1,71.0,2014/7/7,"張貼於：2014 年 7 月 7 日
good game!!!!!!!!!!!!!!!!!!!!"
Left 4 Dead 2,1,0,43,1,39.0,2014/7/4,"張貼於：2014 年 7 月 4 日
有在玩STEAM的人應該都要有的遊戲"
Left 4 Dead 2,1,0,34,1,61.3,2014/6/30,"張貼於：2014 年 6 月 30 日
best game ever"
Left 4 Dead 2,1,0,34,1,"1,093.5",2014/6/29,"張貼於：2014 年 6 月 29 日
testing"
Left 4 Dead 2,1,0,6,1,111.3,2014/6/23,"張貼於：2014 年 6 月 23 日
不要殺狗好嗎?"
Left 4 Dead 2,1,0,50,1,84.3,2014/6/23,"張貼於：2014 年 6 月 23 日
0.0"
Left 4 Dead 2,1,0,94,1,193.1,2014/6/22,"張貼於：2014 年 6 月 22 日
好玩"
Left 4 Dead 2,1,0,163,1,469.3,2014/6/22,"張貼於：2014 年 6 月 22 日
Nice game"
Left 4 Dead 2,1,0,186,1,13.2,2014/6/21,"張貼於：2014 年 6 月 21 日
it good to play"
Left 4 Dead 2,1,0,5,1,1.3,2014/6/20,"張貼於：2014 年 6 月 20 日
good"
Left 4 Dead 2,1,0,30,1,20.9,2014/6/20,"張貼於：2014 年 6 月 20 日
GOOD GAME"
Left 4 Dead 2,1,1,183,1,272.3,2014/6/14,"張貼於：2014 年 6 月 14 日
這是款非常好的遊戲,如果喜歡打無雙殭屍的玩家們可以考慮買這款"
Left 4 Dead 2,1,0,18,1,78.7,2014/6/8,"張貼於：2014 年 6 月 8 日
ㄏ勝"
Left 4 Dead 2,1,0,28,1,171.8,2014/6/8,"張貼於：2014 年 6 月 8 日
good game!"
Left 4 Dead 2,1,1,340,1,18.9,2014/5/23,"張貼於：2014 年 5 月 23 日
Great co-op game!

10/7

recommend!"
Left 4 Dead 2,1,0,3,1,206.9,2014/4/23,"張貼於：2014 年 4 月 23 日
GOOD"
Left 4 Dead 2,1,0,37,1,591.8,2014/4/11,"張貼於：2014 年 4 月 11 日
Not Bad, Not good."
Left 4 Dead 2,1,0,74,1,5.1,2014/2/19,"張貼於：2014 年 2 月 19 日
好玩"
Left 4 Dead 2,1,0,11,1,56.8,2014/2/13,"張貼於：2014 年 2 月 13 日
good"
Left 4 Dead 2,1,0,14,1,134.5,2014/2/10,"張貼於：2014 年 2 月 10 日
!!!!!!!!!!!!!!!!!!"
Left 4 Dead 2,1,0,217,1,38.6,2014/1/31,"張貼於：2014 年 1 月 31 日
GOOD GAME"
Left 4 Dead 2,1,0,15,1,85.5,2014/1/24,"張貼於：2014 年 1 月 24 日
滿殺時間的 也可以認識外國玩家"
Left 4 Dead 2,1,0,47,1,126.2,2014/1/22,"張貼於：2014 年 1 月 22 日
武器大師!"
Left 4 Dead 2,1,0,66,1,65.0,2014/1/21,"張貼於：2014 年 1 月 21 日
Awesome"
Left 4 Dead 2,1,0,12,1,1.7,2014/1/20,"張貼於：2014 年 1 月 20 日
w"
Left 4 Dead 2,1,0,16,1,22.0,2014/1/19,"張貼於：2014 年 1 月 19 日
fun!!"
Left 4 Dead 2,1,0,124,1,96.4,2014/1/19,"張貼於：2014 年 1 月 19 日
ㄈㄓ最愛 好吃新奇又好玩~"
Left 4 Dead 2,1,0,59,1,37.3,2014/1/17,"張貼於：2014 年 1 月 17 日
great"
Left 4 Dead 2,1,0,84,1,342.0,2014/1/17,"張貼於：2014 年 1 月 17 日
阿......不予置評"
Left 4 Dead 2,1,0,49,1,55.9,2014/1/16,"張貼於：2014 年 1 月 16 日
好遊戲"
Left 4 Dead 2,1,0,107,1,704.8,2014/1/15,"張貼於：2014 年 1 月 15 日
超讚!"
Left 4 Dead 2,1,0,27,1,11.5,2014/1/14,"張貼於：2014 年 1 月 14 日
打殭屍囉"
Left 4 Dead 2,1,0,155,1,53.9,2014/1/14,"張貼於：2014 年 1 月 14 日
very funny"
Left 4 Dead 2,1,0,210,1,25.7,2014/1/12,"張貼於：2014 年 1 月 12 日
l4d2"
Left 4 Dead 2,1,0,341,1,422.7,2014/1/10,"張貼於：2014 年 1 月 10 日
好完"
Left 4 Dead 2,1,0,58,1,131.8,2014/1/10,"張貼於：2014 年 1 月 10 日
好遊戲不解釋"
Left 4 Dead 2,1,0,99,1,48.4,2014/1/8,"張貼於：2014 年 1 月 8 日
you know how much the workshops and mods are fun to play with"
Left 4 Dead 2,1,0,256,1,72.7,2014/1/7,"張貼於：2014 年 1 月 7 日
AMAZING GAME :3"
Left 4 Dead 2,1,0,124,1,25.5,2014/1/7,"張貼於：2014 年 1 月 7 日
好玩，尤其與朋友一起玩"
Left 4 Dead 2,1,0,16,1,247.0,2014/1/6,"張貼於：2014 年 1 月 6 日
這是一款適合多人同樂的好遊戲喔~"
Left 4 Dead 2,1,0,91,1,1.9,2014/1/5,"張貼於：2014 年 1 月 5 日
GOOD"
Left 4 Dead 2,1,0,65,1,58.4,2014/1/4,"張貼於：2014 年 1 月 4 日
一群感染"
Left 4 Dead 2,1,0,148,1,14.4,2014/1/2,"張貼於：2014 年 1 月 2 日
good game"
Left 4 Dead 2,1,0,190,1,175.2,2014/1/2,"張貼於：2014 年 1 月 2 日
GREAT."
Left 4 Dead 2,1,0,495,1,57.3,2013/12/31,"張貼於：2013 年 12 月 31 日
超好玩....由其是把隊友關在安全室外面的時候"
Left 4 Dead 2,1,0,19,1,12.9,2013/12/31,"張貼於：2013 年 12 月 31 日
L4D2 is so funny !!"
Left 4 Dead 2,1,0,204,1,182.4,2013/12/31,"張貼於：2013 年 12 月 31 日
這是一款不錯玩的遊戲齁勝
快來玩吧"
Left 4 Dead 2,1,0,156,1,11.8,2013/12/29,"張貼於：2013 年 12 月 29 日
good"
Left 4 Dead 2,1,0,55,1,24.6,2013/12/28,"張貼於：2013 年 12 月 28 日
good"
Left 4 Dead 2,1,1,56,1,249.5,2013/12/26,"張貼於：2013 年 12 月 26 日
這不錯!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
Left 4 Dead 2,1,0,3,1,121.8,2013/12/26,"張貼於：2013 年 12 月 26 日
來玩玩ㄅ~!"
Left 4 Dead 2,1,0,376,1,46.8,2013/12/26,"張貼於：2013 年 12 月 26 日
適合和朋友一起玩的遊戲，加上模組更是一級棒。"
Left 4 Dead 2,1,0,134,1,136.2,2013/11/26,"張貼於：2013 年 11 月 26 日
神作!V社遊戲,樣樣精品"
Left 4 Dead 2,1,0,58,1,29.7,2013/4/14,"張貼於：2013 年 4 月 14 日
很好玩又划算,包含了第一代的任務劇情喔"
Left 4 Dead 2,1,0,250,1,179.8,2013/5/27,"張貼於：2013 年 5 月 27 日
4人合作超經典殺殭屍遊戲 沒別的"
Left 4 Dead 2,1,1,54,1,639.7,2012/8/16,"張貼於：2012 年 8 月 16 日
刺激刺激,好玩好玩"
Left 4 Dead 2,1,0,323,1,202.1,2012/10/4,"張貼於：2012 年 10 月 4 日
一二都有入手，這款遊戲最大的特點就是多人連線的時候
常常會因為隊友的帶動進入超High模式，完全讓你忘記這是
一款殭屍遊戲。在這種環境的薰陶下，你也會變成帶領新手
往前衝的可靠前輩。

隔了兩年多，還有在推出免費新關卡。"
Left 4 Dead 2,2,0,347,1,540.9,2014/6/27,"張貼於：2014 年 6 月 27 日
有IP可以链接盗版服务器 就算朋友没有买正版 一样可以一起玩哟"
Left 4 Dead 2,1,0,19,1,123.5,2013/12/27,"張貼於：2013 年 12 月 27 日
1"
Left 4 Dead 2,1,0,62,1,6.5,6/1,"張貼於：6 月 1 日
免費獲得的產品

Good"
Left 4 Dead 2,1,0,468,1,469.1,2014/6/20,"張貼於：2014 年 6 月 20 日
: >"
Left 4 Dead 2,1,1,257,1,50.0,11/28,"張貼於：11 月 28 日
YEEEEE"
Left 4 Dead 2,1,0,58,1,17.9,6/30,"張貼於：6 月 30 日
很棒!朋友間一起玩一起嘴砲的好遊戲!"
Left 4 Dead 2,1,3,30,1,38.4,2018/8/1,"張貼於：2018 年 8 月 1 日
░░░░░░░█▐▓▓░████▄▄▄█▀▄▓▓▓▌█
░░░░░▄█▌▀▄▓▓▄▄▄▄▀▀▀▄▓▓▓▓▓▌█
░░░▄█▀▀▄▓█▓▓▓▓▓▓▓▓▓▓▓▓▀░▓▌█
░░█▀▄▓▓▓███▓▓▓███▓▓▓▄░░▄▓▐█▌
░█▌▓▓▓▀▀▓▓▓▓███▓▓▓▓▓▓▓▄▀▓▓▐█
▐█▐██▐░▄▓▓▓▓▓▀▄░▀▓▓▓▓▓▓▓▓▓▌█▌
█▌███▓▓▓▓▓▓▓▓▐░░▄▓▓███▓▓▓▄▀▐█
█▐█▓▀░░▀▓▓▓▓▓▓▓▓▓██████▓▓▓▓▐█
▌▓▄▌▀░▀░▐▀█▄▓▓██████████▓▓▓▌█▌
▌▓▓▓▄▄▀▀▓▓▓▀▓▓▓▓▓▓▓▓█▓█▓█▓▓▌█▌
█▐▓▓▓▓▓▓▄▄▄▓▓▓▓▓▓█▓█▓█▓█▓▓▓▐█"
Left 4 Dead 2,1,0,20,1,4.5,5/25,"張貼於：5 月 25 日
U質好U戲不玩嗎?"
Left 4 Dead 2,2,0,43,1,49.5,4/19,"張貼於：4 月 19 日
爽快的射擊與多樣的地圖，看不順眼的武器、角色和敵人還能靠工作坊來彌補，還包含1代的關卡，買了等於買了組合包，想來場不用閃閃躲躲 像個真男人用你的大肌肌擋殭屍的攻擊，用上萬顆子彈來清掉那群玻璃殭屍的殭屍射擊遊戲的話，這遊戲絕對是你的好選擇"
Left 4 Dead 2,1,0,30,1,30.5,2/1,"張貼於：2 月 1 日
嗯，非常给力，但是g胖不数三，求生之路不必多说，非常给力。"
Left 4 Dead 2,1,0,46,1,"3,718.8",2018/11/24,"張貼於：2018 年 11 月 24 日
有換不完的mod
有殺不完的殭屍
有殺不完的坦克
有玩不膩的樂趣
有啥不買的道理?"
Left 4 Dead 2,1,0,71,1,44.6,2018/11/24,"張貼於：2018 年 11 月 24 日
小心舌頭"
Left 4 Dead 2,1,2,109,1,87.8,2018/11/12,"張貼於：2018 年 11 月 12 日
10/7
多元的殭屍種類 非常真實 還有工作房可以下載模組等等 還有許多官方模式不錯玩
建議直接買2代 1代不要買 2代裡面有1代的地圖了 要小心謀些隊友會浪費物資 搶走隊友的補包(我就是)wwwww
推薦購入"
Left 4 Dead 2,1,0,70,1,197.0,2018/6/8,"張貼於：2018 年 6 月 8 日
打發時間不錯 跟朋友玩很HIGH"
Left 4 Dead 2,2,3,293,1,"1,306.8",2018/1/2,"張貼於：2018 年 1 月 2 日
话说，求生之路2又打折了，只要六块，六块你买不了吃亏买不了上当，求求你了，买一个吧。
The L4D2 again discounted, as long as six, six you can not buy a loss, beg you, buy one, please！"
Left 4 Dead 2,1,0,32,1,10.8,2017/11/24,"張貼於：2017 年 11 月 24 日
超級贊的遊戲 怎麼玩都不無聊"
Left 4 Dead 2,1,0,"1,252",1,560.5,2017/11/23,"張貼於：2017 年 11 月 23 日
免費獲得的產品

工作坊一直都有玩不完的圖"
Left 4 Dead 2,4,0,60,1,571.3,2017/8/20,"張貼於：2017 年 8 月 20 日
This game is very fun come play"
Left 4 Dead 2,1,0,22,1,31.7,2017/7/8,"張貼於：2017 年 7 月 8 日
一開始在網吧玩的盜版 玩的可開心可刺激了 、
現在買個正版偶爾玩玩"
Left 4 Dead 2,4,0,377,1,281.9,2017/6/26,"張貼於：2017 年 6 月 26 日
免費獲得的產品

好一個東巴遊戲"
Left 4 Dead 2,2,0,8,1,155.1,2017/6/14,"張貼於：2017 年 6 月 14 日
good game ever!!!"
Left 4 Dead 2,1,0,152,1,"1,076.7",2016/11/25,"張貼於：2016 年 11 月 25 日
免費獲得的產品

簡單易上手
能加入許多非官方的地圖
各個伺服器自裝的插件
再加上工作坊強力支援

神作！"
Left 4 Dead 2,1,0,784,1,699.4,2016/11/25,"張貼於：2016 年 11 月 25 日
免費獲得的產品

10/10"
Left 4 Dead 2,1,0,324,1,85.5,2016/11/25,"張貼於：2016 年 11 月 25 日
免費獲得的產品

超殺時間"
Left 4 Dead 2,2,0,119,1,106.2,2016/10/31,"張貼於：2016 年 10 月 31 日
惡靈勢力2 優點
可以玩第一代的怪物,人物以及劇情 還可以訂閱工作坊,自製地圖
成就非常有挑戰性不錯!! 成就應該可以跟第一代以樣
武器怪物很多
聽說會有續作不知道多久會出
這遊戲我給100/100分"
Left 4 Dead 2,3,1,126,1,"2,031.8",2016/10/15,"張貼於：2016 年 10 月 15 日
免費獲得的產品

l4d2總是玩不膩xdddd"
Left 4 Dead 2,1,1,226,1,357.3,2015/12/3,"張貼於：2015 年 12 月 3 日
Nice to play"
Left 4 Dead 2,1,0,20,1,720.4,2015/10/31,"張貼於：2015 年 10 月 31 日
gd"
Left 4 Dead 2,1,0,19,1,"3,940.6",2015/7/8,"張貼於：2015 年 7 月 8 日
的確，真是不錯的遊戲！
有時衰到不停在笑，好有刺激性的玩意！"
Left 4 Dead 2,1,0,139,1,236.6,2015/6/21,"張貼於：2015 年 6 月 21 日
經典多人同樂遊戲!希望能有更多人玩"
Left 4 Dead 2,3,1,44,1,32.0,2015/6/15,"張貼於：2015 年 6 月 15 日
畫質讚 音效佳 打殭屍那種噴血的熱血感。缺點地圖太少 會玩膩
大力推荐"
Left 4 Dead 2,2,0,620,1,987.5,2014/6/22,"張貼於：2014 年 6 月 22 日
沒有恐怖 只有專業賣隊友的遊戲"
Left 4 Dead 2,1,0,2,1,87.1,2014/1/10,"張貼於：2014 年 1 月 10 日
還蠻不錯玩的"
Left 4 Dead 2,1,0,11,1,85.0,2014/1/6,"張貼於：2014 年 1 月 6 日
剛加入L4D2蠻好玩的XD"
Left 4 Dead 2,1,0,"1,639",1,19.6,2012/11/1,"張貼於：2012 年 11 月 1 日
1.可玩性高，多人遊玩樂趣多
2.支援模組，玩膩官方地圖，還可下載其他玩家所製作的地圖
3.多種遊戲模式，打僵屍打膩了嗎？還可扮僵屍咬人，享受獵殺的快感吧！
還不快買一套一起加入我們吧～"
Left 4 Dead 2,1,0,31,1,443.7,2017/1/22,"張貼於：2017 年 1 月 22 日
so real i really like this game and u can download some skin inside"
Left 4 Dead 2,1,0,149,1,353.0,2015/12/24,"張貼於：2015 年 12 月 24 日
Good game
Veryyyyyyyyyy Good"
Left 4 Dead 2,1,0,754,1,40.3,2015/12/23,"張貼於：2015 年 12 月 23 日
good~friends++"
Left 4 Dead 2,2,0,192,1,42.4,2015/11/11,"張貼於：2015 年 11 月 11 日
很棒的一款遊戲 雖然已經是老遊戲東西也很單調

但是能跟朋友一起同樂 也殺時間算是值得推薦的"
Left 4 Dead 2,2,0,34,1,7.7,2015/11/8,"張貼於：2015 年 11 月 8 日
經典遊戲，跟朋友一起玩超讚的
還有，工作坊可下載模組，不錯！"
Left 4 Dead 2,1,0,146,1,732.3,2010/12/19,"張貼於：2010 年 12 月 19 日
惡靈勢力2是一款殺殭屍的FPS第一人稱射擊遊戲，可單機可連線，還有多種你意想不到的模式可以玩，除此之外，包括人物、武器、殭屍甚至是整個地圖的模組都可以隨自己的喜好修改。
實際上整個遊戲沒什麼，就是一路殺到底，但配合V社的起源引擎所展示出來的畫面與效果，那只有一個爽字可言，個人認為是我目前玩的殭屍遊戲裡，最好也最耐玩的一款。
至於劇情部分，跟其他V社作品一樣是個大坑...

個人評分 9.5/10"
Left 4 Dead 2,1,0,84,1,263.4,2016/11/24,"張貼於：2016 年 11 月 24 日
買到賺到 ez gmae"
Left 4 Dead 2,6,3,179,1,4.0,2015/12/6,"張貼於：2015 年 12 月 6 日
經典遊戲 不解釋"
Left 4 Dead 2,3,1,"2,471",1,34.7,6/29,"張貼於：6 月 29 日
免費獲得的產品

个人认为这是最好玩的合作游戏"
Left 4 Dead 2,1,0,147,1,10.7,2018/11/22,"張貼於：2018 年 11 月 22 日
果然還是要和朋友玩，才會有樂趣啊。
光陰似箭，歲月如梭。
開始懷念起和朋友一起玩這款遊戲的時光了"
Left 4 Dead 2,1,0,259,1,21.9,2018/6/29,"張貼於：2018 年 6 月 29 日
緊張又刺激的一款殭屍遊戲，有別於一般行動遲緩的殭屍，此款遊戲有其特殊的殭屍兵種，讓玩家無論是在對抗還是體驗劇情上，增添了許多情緒上代入感，趁夏日特價建議趕快入手唷~"
Left 4 Dead 2,1,0,145,1,56.3,2017/7/7,"張貼於：2017 年 7 月 7 日
經典打殭屍"
Left 4 Dead 2,3,0,61,1,140.4,2017/7/3,"張貼於：2017 年 7 月 3 日
非常耐玩,值得推薦owo"
Left 4 Dead 2,1,1,894,1,74.3,2017/7/2,"張貼於：2017 年 7 月 2 日
good"
Left 4 Dead 2,1,0,102,1,150.4,2016/11/24,"張貼於：2016 年 11 月 24 日
免費獲得的產品

The game u can't miss."
Left 4 Dead 2,1,0,24,1,343.1,2016/8/25,"張貼於：2016 年 8 月 25 日
超讚的遊戲!!!!! 有朋友一起玩更讚!!!!!"
Left 4 Dead 2,2,1,52,1,250.4,2011/6/18,"張貼於：2011 年 6 月 18 日
飛常好玩的遊戲喔　　但是玩家素質差了點"
Left 4 Dead 2,3,2,71,1,322.3,2017/11/23,"張貼於：2017 年 11 月 23 日
3...3....3..三代呢!!!!!!!g胖!!!!"
Left 4 Dead 2,2,0,56,1,"1,272.2",2016/6/29,"張貼於：2016 年 6 月 29 日
虽然抄袭cf，但是还是给个好评。"
Left 4 Dead 2,4,1,27,1,12.9,2015/5/10,"張貼於：2015 年 5 月 10 日
good"
Left 4 Dead 2,1,0,666,1,213.2,2018/4/1,"張貼於：2018 年 4 月 1 日
經典"
Left 4 Dead 2,1,0,"2,331",1,114.1,2017/3/17,"張貼於：2017 年 3 月 17 日
即使過了這麼久，我現在一樣玩得很開心XD 品質真的歷久彌新"
Left 4 Dead 2,1,1,473,1,12.7,2017/11/7,"張貼於：2017 年 11 月 7 日
遊戲節奏很快。圖像優惠略顯一般多人模式非常多，總體感覺很好 推薦給大家"
Left 4 Dead 2,1,2,134,1,225.6,2015/6/14,"張貼於：2015 年 6 月 14 日
Although this game is published in 2009,
it is still extremely interesting and exciting.
The game is really attractive.
Get it and play with your friends will be the best choice during this summer holiday~"
Left 4 Dead 2,1,0,128,1,68.7,6/3,"張貼於：6 月 3 日
很好玩!"
Left 4 Dead 2,1,1,46,1,43.6,2017/6/26,"張貼於：2017 年 6 月 26 日
能改模組 很棒很好玩雖然只是一般的射擊殭屍遊戲"
Left 4 Dead 2,5,6,36,1,49.3,5/25,"張貼於：5 月 25 日
讚
好玩 工作訪也不錯 不過小心中國人開的圖 建議少玩中國人的"
Left 4 Dead 2,1,0,28,1,44.8,2014/2/10,"張貼於：2014 年 2 月 10 日
太爽啦"
Left 4 Dead 2,1,0,78,1,207.1,2016/10/10,"張貼於：2016 年 10 月 10 日
剛接觸steam的玩家必備的遊戲"
Left 4 Dead 2,3,2,242,1,106.8,2015/6/7,"張貼於：2015 年 6 月 7 日
l4d系列是我認為近代殭屍遊戲的始祖
他的各項特色都令人驚嘆(以當時剛推出的情形來說)
4人連線以及8人對抗模式更是大家的最愛
現在,拿出你的錢包,一起向殭屍奮鬥~~~~~~~~~~"
Left 4 Dead 2,1,0,171,1,552.6,2018/11/24,"張貼於：2018 年 11 月 24 日
不错("
Left 4 Dead 2,2,1,23,1,105.0,2016/1/5,"張貼於：2016 年 1 月 5 日
GOOD"
Left 4 Dead 2,2,0,283,1,127.3,2018/4/10,"張貼於：2018 年 4 月 10 日
經典的遊戲 話說 L4D3呢"
Left 4 Dead 2,2,0,717,1,367.9,2018/11/27,"張貼於：2018 年 11 月 27 日
雖然是發行很久的遊戲!!
不過耐玩度依然相當高!! 每當心血來潮!!
還是突然有爆力傾向時 我都會打開L4D2!!
來場痛快的殺彊屍 發洩的舉動!!
當然也常會呼朋引友 一起來遊戲 享受我們各種神經病一般的行為XDD"
Left 4 Dead 2,1,0,136,1,208.1,2018/11/24,"張貼於：2018 年 11 月 24 日
到現在一樣好玩"
Left 4 Dead 2,1,0,54,1,21.8,2016/12/17,"張貼於：2016 年 12 月 17 日
good game"
Left 4 Dead 2,1,0,28,1,680.5,2016/11/24,"張貼於：2016 年 11 月 24 日
蚌"
Left 4 Dead 2,1,0,390,1,924.9,2016/11/27,"張貼於：2016 年 11 月 27 日
好遊戲。
陪我度過無數個時光
很多美好回憶 :)"
Left 4 Dead 2,1,0,96,1,"1,507.9",2011/6/11,"張貼於：2011 年 6 月 11 日
認識好多好多朋友好開心~~

惡靈退散~~~哈!哈!哈!"
Left 4 Dead 2,1,0,231,1,347.0,2011/6/22,"張貼於：2011 年 6 月 22 日
很棒的遊戲喔！！可以一起同樂 ！！尖叫連連！！"
Left 4 Dead 2,1,0,26,1,1.9,2014/6/20,"張貼於：2014 年 6 月 20 日
nice game"
Left 4 Dead 2,5,0,44,1,28.6,2017/6/30,"張貼於：2017 年 6 月 30 日
好玩，體驗擊殺殭屍的快感，玩膩了官方地圖還可以下載其他玩家提供的地圖來玩，又可跟朋友一起連線。
推!推!推"
Left 4 Dead 2,1,0,137,1,26.1,2017/9/10,"張貼於：2017 年 9 月 10 日
很讚呃遊戲"
Left 4 Dead 2,1,0,10,1,55.3,2018/7/16,"張貼於：2018 年 7 月 16 日
這是一個非常好的遊戲，從2009年來，一直受到玩家的喜愛，只是有些人不懂欣賞L4D2，我希望有多點玩家加入L4D2，讓L4D2火下去"
Left 4 Dead 2,1,0,733,1,125.3,2016/11/24,"張貼於：2016 年 11 月 24 日
免費獲得的產品

推坑首選，容易上手還有MOD裝
永遠玩不膩，不管過了多久回來玩還是一樣有趣，三不五時跟朋友玩邊玩邊笑
從這款推朋友入坑一定是最好的選擇
然後這遊戲模組真的做得很經典，非常值得一推"
Left 4 Dead 2,2,2,23,-1,245.9,2018/7/21,"張貼於：2018 年 7 月 21 日
3代呢?"
Left 4 Dead 2,6,0,96,1,683.7,2015/2/22,"張貼於：2015 年 2 月 22 日
久年不衰的經典"
Left 4 Dead 2,2,0,210,1,5.2,2017/7/12,"張貼於：2017 年 7 月 12 日
適合朋友一起挑戰互相幫助的經典遊戲bj4"
